date_string,sp500,dividend,dividend,earnings,earnings,cpi,cape,real_price,long_interest_rate
1929-03-01,25.43,0.88,16.845167058823534,1.438,27.526534352941184,17,27.67574843786188,486.7870435294119,3.5483333333333333
1929-04-01,25.28,0.89,17.137397633136104,1.457,28.0552678106509,16.9,27.5684544728983,486.77911479289963,3.5225
1929-05-01,25.66,0.9,17.228011764705887,1.476,28.253939294117657,17,27.69858687500813,491.189757647059,3.4966666666666666
1929-06-01,26.15,0.91,17.31756608187135,1.495,28.450287134502936,17.1,27.935467830288683,497.6421461988305,3.470833333333333
1929-07-01,28.48,0.92,17.305465895953763,1.514,28.478777572254344,17.3,29.93328940684221,535.717031213873,3.4450000000000003
1929-08-01,30.1,0.93,17.493568786127177,1.533,28.836173063583825,17.3,31.48031324717301,566.1896994219655,3.4191666666666665
1929-09-01,31.3,0.94,17.681671676300585,1.552,29.193568554913305,17.3,32.5637885987767,588.7620462427748,3.3933333333333335
1929-10-01,27.99,0.95,17.869774566473993,1.572,29.569774335260128,17.3,28.96106716435479,526.499989595376,3.3674999999999997
1929-11-01,20.58,0.96,18.057877456647404,1.591,29.9271698265896,17.3,21.171036000097036,387.1157479768787,3.341666666666667
1929-12-01,21.4,0.97,18.352061627906984,1.61,30.46063837209304,17.2,22.00737317641833,404.88053488372105,3.315833333333333
1930-01-01,21.71,0.9708,18.474607859649126,1.557,29.6301652631579,17.1,22.310724294336843,413.1476479532165,3.29
1930-02-01,23.07,0.9717,18.600510035294125,1.503,28.770779647058834,17,23.697117749335874,441.61136823529426,3.2941666666666665
1930-03-01,23.94,0.9725,18.725976627218945,1.45,27.92047928994084,16.9,24.586607792668843,460.9767408284026,3.2983333333333333
1930-04-01,25.46,0.9733,18.631137611764714,1.397,26.741702705882364,17,25.843436862018304,487.3613105882355,3.3024999999999998
1930-05-01,23.94,0.9742,18.758710982248527,1.343,25.86014047337279,16.9,24.30976063390817,460.9767408284026,3.3066666666666666
1930-06-01,21.52,0.975,18.885866071428577,1.29,24.98745357142858,16.8,21.866899333389476,416.84496190476204,3.310833333333333
1930-07-01,21.06,0.9758,19.12908942168675,1.237,24.24952204819278,16.6,21.548797592546645,412.84958313253026,3.3150000000000004
1930-08-01,20.79,0.9767,19.262773369696976,1.183,23.331484484848495,16.5,21.30060224111815,410.0266800000001,3.319166666666667
1930-09-01,20.78,0.9775,19.162415361445788,1.13,22.151948192771087,16.6,21.072581788447312,407.3606048192773,3.3233333333333333
1930-10-01,17.92,0.9783,19.29432905454546,1.077,21.24092036363637,16.5,18.214870154658627,353.42367030303046,3.3275
1930-11-01,16.62,0.9792,19.429835707317082,1.023,20.298939878048788,16.4,16.939711377775165,329.7833634146343,3.3316666666666666
1930-12-01,15.51,0.98,19.80805217391305,0.97,19.60592919254659,16.1,16.055001856531323,313.49274409937897,3.3358333333333325
1931-01-01,15.98,0.9667,19.785005069182397,0.94,19.238548427672963,15.9,16.705478731547608,327.0553232704404,3.34
1931-02-01,17.2,0.9533,19.759298050955426,0.91,18.861807643312112,15.7,18.16149243697609,356.50889171974535,3.3683333333333327
1931-03-01,17.53,0.94,19.608520512820522,0.88,18.35691282051283,15.6,18.579561032791283,365.67804743589755,3.3966666666666665
1931-04-01,15.86,0.9267,19.45579745806452,0.85,17.84550322580646,15.5,16.872315331609666,332.97609548387106,3.425
1931-05-01,14.33,0.9133,19.42511499346406,0.82,17.44070326797386,15.3,15.401539999110108,304.7869241830066,3.453333333333333
1931-06-01,13.87,0.9,19.39577483443709,0.79,17.025180132450338,15.1,15.062476074643246,298.9104410596027,3.4816666666666665
1931-07-01,14.33,0.8867,19.109148384105968,0.76,16.378654304635766,15.1,15.51675009551632,308.8238370860928,3.51
1931-08-01,13.9,0.8733,18.820366847682127,0.73,15.732128476821197,15.1,15.006276602886546,299.55696688741733,3.5383333333333336
1931-09-01,11.83,0.86,18.657298666666673,0.7,15.186173333333338,15,12.817745261106884,256.6463293333334,3.566666666666667
1931-10-01,10.25,0.8467,18.49204165100672,0.67,14.632889932885913,14.9,11.145926407660932,223.86137583892625,3.595
1931-11-01,10.39,0.8333,18.446994517006814,0.64,14.167858503401366,14.7,11.415600295644678,230.0063278911566,3.6233333333333335
1931-12-01,8.44,0.82,18.27690136986302,0.61,13.596231506849321,14.6,9.306032867968318,188.11835068493158,3.651666666666667
1932-01-01,8.3,0.7933,18.05273422377623,0.5933,13.501433524475528,14.3,9.312406455177847,188.8789790209791,3.68
1932-02-01,8.23,0.7667,17.69489224113476,0.5767,13.309826992907807,14.1,9.336932251008404,189.94256312056746,3.649166666666667
1932-03-01,8.26,0.74,17.200665714285723,0.56,13.016720000000007,14,9.413065028012213,191.99662000000006,3.6183333333333336
1932-04-01,6.28,0.7133,16.699328014388495,0.5433,12.719395640287773,13.9,7.192233196115487,147.02338417266193,3.5875000000000004
1932-05-01,5.51,0.6867,16.31128033576643,0.5267,12.510778145985405,13.7,6.390857289881443,130.879794160584,3.5566666666666666
1932-06-01,4.77,0.66,15.792344117647065,0.51,12.203175000000003,13.6,5.565059371528964,114.1355779411765,3.525833333333334
1932-07-01,5.01,0.6333,15.153472014705887,0.4933,11.803580838235298,13.6,5.8387636718512,119.8782485294118,3.495
1932-08-01,7.53,0.6067,14.624525970370374,0.4767,11.49087115555556,13.5,8.834653205181212,181.51092888888894,3.464166666666667
1932-09-01,8.26,0.58,14.085256716417913,0.46,11.171065671641795,13.4,9.76116856406371,200.59348358208962,3.4333333333333336
1932-10-01,7.12,0.5533,13.537878150375946,0.4433,10.846451082706771,13.3,8.478606607689082,174.20873383458652,3.4025
1932-11-01,7.05,0.5267,12.984671257575762,0.4267,10.519383378787884,13.2,8.463309567122899,173.80279545454553,3.3716666666666666
1932-12-01,6.82,0.5,12.420534351145044,0.41,10.184838167938933,13.1,8.257073999100681,169.4160885496184,3.3408333333333338
1933-01-01,7.09,0.495,12.486969767441863,0.4125,10.405808139534885,12.9,8.728046162813529,178.85376899224812,3.31
1933-02-01,6.25,0.49,12.555497637795282,0.415,10.633737795275595,12.7,7.826051751316596,160.14665354330714,3.2941666666666674
1933-03-01,6.23,0.485,12.526010317460322,0.4175,10.782699603174606,12.6,7.874681322943168,160.90112222222228,3.2783333333333333
1933-04-01,6.89,0.48,12.396876190476195,0.42,10.847266666666671,12.6,8.72310164606811,177.94682698412703,3.2624999999999997
1933-05-01,8.87,0.475,12.267742063492067,0.4225,10.911833730158735,12.6,11.249651251932447,229.08394126984135,3.2466666666666666
1933-06-01,10.39,0.47,12.043028346456698,0.425,10.889972440944886,12.7,13.098875517269517,266.2277968503938,3.2308333333333334
1933-07-01,11.23,0.465,11.551096946564892,0.4275,10.619556870229012,13.1,13.754304493874534,278.9652015267177,3.215
1933-08-01,10.67,0.46,11.340324242424249,0.43,10.600737878787882,13.2,12.999527050367739,263.0462166666668,3.1991666666666667
1933-09-01,10.58,0.455,11.217059848484853,0.4325,10.662370075757579,13.2,12.922920614885992,260.8274575757577,3.1833333333333336
1933-10-01,9.55,0.45,11.09379545454546,0.435,10.724002272727278,13.2,11.69625356814369,235.43499242424255,3.1675000000000004
1933-11-01,9.78,0.445,10.970531060606067,0.4375,10.785634469696975,13.2,12.011766193389933,241.10515454545464,3.151666666666667
1933-12-01,9.97,0.44,10.847266666666671,0.44,10.847266666666671,13.2,12.281801622601108,245.78920151515163,3.1358333333333333
1934-01-01,10.54,0.4408,10.866988969696974,0.4442,10.950808757575762,13.2,13.025119828332373,259.8413424242425,3.12
1934-02-01,11.32,0.4417,10.807303052631582,0.4483,10.968788676691732,13.3,13.92692290427429,276.972312781955,3.0925
1934-03-01,10.74,0.4425,10.826877067669177,0.4525,11.071552255639102,13.3,13.254537629740078,262.78115187969934,3.065
1934-04-01,10.92,0.4433,10.846451082706771,0.4567,11.17431583458647,13.3,13.518389284490086,267.18530526315794,3.0375000000000005
1934-05-01,9.81,0.4442,10.868471849624065,0.4608,11.274632661654138,13.3,12.181583235024013,240.0263593984963,3.0100000000000002
1934-06-01,9.94,0.445,10.80679179104478,0.465,11.292490298507468,13.4,12.287726483952417,241.3921582089553,2.9825
1934-07-01,9.47,0.4458,10.826219731343286,0.4692,11.39448698507463,13.4,11.741524229318237,229.97824328358217,2.955
1934-08-01,9.1,0.4467,10.848076164179107,0.4733,11.494055179104482,13.4,11.315025981829045,220.99282089552247,2.9275
1934-09-01,8.88,0.4475,10.707687867647062,0.4775,11.425521691176474,13.6,10.909954083288842,212.478811764706,2.9000000000000004
1934-10-01,8.95,0.4483,10.806288103703707,0.4817,11.611396340740745,13.5,11.108352605351719,215.74008148148152,2.8724999999999996
1934-11-01,9.2,0.4492,10.82798263703704,0.4858,11.710226992592597,13.5,11.448808690205695,221.76634074074082,2.8449999999999998
1934-12-01,9.26,0.45,10.928216417910452,0.49,11.899613432835826,13.4,11.639337566475875,224.87840895522393,2.8175
1935-01-01,9.26,0.45,10.76750735294118,0.57,13.638842647058828,13.6,11.495907968201589,221.57137352941183,2.79
1935-02-01,8.98,0.45,10.688912408759128,0.65,15.43954014598541,13.7,11.087812159055558,213.30318540145996,2.7783333333333333
1935-03-01,8.41,0.45,10.688912408759128,0.73,17.33979124087592,13.7,10.398272404790022,199.76389635036506,2.7666666666666666
1935-04-01,9.04,0.446667,10.532861000434785,0.756667,17.842975493188412,13.8,11.10421020714951,213.1723710144928,2.755
1935-05-01,9.75,0.443333,10.454241898115946,0.783333,18.471786825652178,13.8,11.985576683480087,229.91489130434792,2.743333333333333
1935-06-01,10.12,0.44,10.451381021897815,0.81,19.240042335766432,13.7,12.53951932444388,240.38176350364972,2.731666666666667
1935-07-01,10.65,0.44,10.451381021897815,0.793333,18.84414877328468,13.7,13.202137936511004,252.9709270072994,2.72
1935-08-01,11.37,0.44,10.451381021897815,0.776667,18.448278963941615,13.7,14.105056846668942,270.07318686131396,2.708333333333333
1935-09-01,11.61,0.44,10.451381021897815,0.76,18.052385401459862,13.7,14.418891702707421,275.7739401459855,2.6966666666666668
1935-10-01,11.92,0.45,10.688912408759128,0.76,18.052385401459862,13.7,14.826232627114083,283.1374131386862,2.685
1935-11-01,13.04,0.46,10.847266666666671,0.76,17.92157101449276,13.8,16.129605163251135,307.49642898550735,2.6733333333333333
1935-12-01,13.04,0.47,11.083076811594207,0.76,17.92157101449276,13.8,16.159192714615326,307.49642898550735,2.6616666666666666
1936-01-01,13.76,0.48,11.318886956521743,0.77,18.157381159420297,13.8,17.087359845997238,324.4747594202899,2.65
1936-02-01,14.55,0.49,11.55469710144928,0.78,18.39319130434783,13.8,18.104536459517785,343.10376086956535,2.6525
1936-03-01,14.86,0.5,11.876569343065698,0.79,18.764979562043806,13.7,18.660478203926015,352.97164087591256,2.6550000000000002
1936-04-01,14.88,0.516667,12.272462905547451,0.82,19.477573722627742,13.7,18.718999665151497,353.44670364963525,2.6574999999999998
1936-05-01,14.09,0.533333,12.668332714890514,0.85,20.19016788321169,13.7,17.75019251932864,334.68172408759136,2.66
1936-06-01,14.69,0.55,12.969557971014497,0.88,20.751292753623197,13.8,18.393001065831335,346.4051028985508,2.6625
1936-07-01,15.56,0.57,13.344479136690651,0.9,21.070230215827344,13.9,19.36046451231913,364.28086906474834,2.665
1936-08-01,15.87,0.59,13.71404428571429,0.92,21.38461142857144,14,19.623060162983748,368.88454714285723,2.6675000000000004
1936-09-01,16.05,0.61,14.178927142857148,0.94,21.849494285714293,14,19.862024243287628,373.06849285714304,2.67
1936-10-01,16.89,0.646667,15.031220129000005,0.966667,22.469345843285726,14,20.913091852533118,392.59357285714304,2.6725000000000003
1936-11-01,17.36,0.683333,15.883489871000005,0.993333,23.089174156714297,14,21.499765341024155,403.51832000000013,2.675
1936-12-01,17.06,0.72,16.735782857142862,1.02,23.709025714285723,14,21.125663548155444,396.5450771428573,2.6774999999999998
1937-01-01,17.59,0.73,16.847882269503554,1.05,24.23325531914895,14.1,21.618741582953508,405.9647248226952,2.68
1937-02-01,18.11,0.74,17.078675177304973,1.08,24.925634042553202,14.1,22.244221552805158,417.96595602836896,2.67
1937-03-01,18.09,0.75,17.18757042253522,1.11,25.437604225352125,14.2,22.042197016050572,414.5641985915495,2.66
1937-04-01,17.01,0.78,17.750072727272734,1.13,25.714848951048957,14.3,20.556579457432854,387.08812447552464,2.6500000000000004
1937-05-01,16.25,0.81,18.304762500000006,1.15,25.988243055555564,14.4,19.4741746865721,367.22517361111125,2.64
1937-06-01,15.64,0.84,18.982716666666672,1.17,26.44021250000001,14.4,18.71165996036496,353.44010555555565,2.63
1937-07-01,16.57,0.816667,18.328147710758625,1.18667,26.631984693793108,14.5,19.64672327960762,371.8742248275863,2.62
1937-08-01,16.74,0.793333,17.80447159958621,1.20333,27.005878754482772,14.5,19.806982577380957,375.68947034482767,2.6100000000000003
1937-09-01,14.37,0.77,17.16245616438357,1.22,27.192463013698642,14.6,16.84788286270581,320.29155205479464,2.6
1937-10-01,12.28,0.78,17.38534520547946,1.19,26.52379589041097,14.6,14.361659574753356,273.7077424657535,2.59
1937-11-01,11.2,0.79,17.729670344827593,1.16,26.033440000000006,14.5,13.158119166486067,251.35735172413803,2.58
1937-12-01,11.02,0.8,18.078777777777788,1.13,25.536273611111117,14.4,13.008483033706138,249.03516388888897,2.57
1938-01-01,11.31,0.793333,18.180622408028174,1.07667,24.67378859577466,14.2,13.511461918562418,259.1885619718311,2.56
1938-02-01,11.04,0.786667,18.155716440141852,1.02333,23.617730634042566,14.1,13.263076236460869,254.79537021276604,2.5433333333333334
1938-03-01,10.31,0.78,18.001846808510646,0.97,22.386912056737597,14.1,12.377286234697689,237.94748794326253,2.5266666666666664
1938-04-01,9.89,0.766667,17.569524070845077,0.903333,20.70146607000001,14.2,11.789517720684186,226.6467619718311,2.51
1938-05-01,9.98,0.753333,17.3863913612766,0.836667,19.309680979148947,14.1,11.992275930545697,230.33132198581572,2.493333333333333
1938-06-01,10.21,0.74,17.078675177304973,0.77,17.771053900709227,14.1,12.288966307788133,235.63955886524835,2.4766666666666666
1938-07-01,12.24,0.713333,16.46321973007093,0.72,16.617089361702135,14.1,14.77032801749207,282.4905191489363,2.46
1938-08-01,12.31,0.686667,15.847787362127667,0.67,15.463124822695043,14.1,14.903588512604367,284.1060695035462,2.4433333333333334
1938-09-01,11.75,0.66,15.232331914893624,0.62,14.309160283687948,14.1,14.282330508639971,271.1816666666668,2.4266666666666667
1938-10-01,13.06,0.61,14.178927142857148,0.626667,14.566337271857147,14,16.06114764333344,303.56850571428583,2.4099999999999997
1938-11-01,13.07,0.56,13.016720000000007,0.633333,14.721282728142864,14,16.14957180071551,303.80094714285724,2.393333333333333
1938-12-01,12.69,0.51,11.854512857142861,0.64,14.876251428571434,14,15.756484438994004,294.968172857143,2.3766666666666665
1939-01-01,12.5,0.513333,11.93198558528572,0.663333,15.418607013857146,14,15.599634410919284,290.5517857142858,2.36
1939-02-01,12.4,0.516667,12.09588070546763,0.686667,16.075813079568352,13.9,15.66469692895477,290.3009496402879,2.3474999999999997
1939-03-01,12.39,0.52,12.173910791366911,0.71,16.622070503597126,13.9,15.729223743214224,290.06683597122316,2.335
1939-04-01,10.83,0.523333,12.340723057536236,0.726667,17.135545058405803,13.8,13.916994579812403,255.3823869565218,2.3225
1939-05-01,11.23,0.526667,12.419342159855077,0.743333,17.528546245942035,13.8,14.502929499657778,264.8147927536233,2.31
1939-06-01,11.43,0.53,12.497937681159424,0.76,17.92157101449276,13.8,14.833828921489793,269.530995652174,2.2975000000000003
1939-07-01,11.71,0.54,12.733747826086962,0.776667,18.314595783043483,13.8,15.270952598570265,276.13367971014503,2.285
1939-08-01,11.54,0.55,12.969557971014497,0.793333,18.707596970579715,13.8,15.120082343333994,272.1249072463769,2.2725
1939-09-01,12.77,0.56,12.92440283687944,0.81,18.6942255319149,14.1,16.452835577060974,294.7225432624115,2.26
1939-10-01,12.9,0.58,13.48160285714286,0.84,19.525080000000006,14,16.82120480626565,299.849442857143,2.2475
1939-11-01,12.67,0.6,13.946485714285718,0.87,20.222404285714294,14,16.599238509946655,294.5032900000001,2.2350000000000003
1939-12-01,12.37,0.62,14.411368571428577,0.9,20.91972857142858,14,16.280412901283846,287.5300471428572,2.2225
1940-01-01,12.3,0.623333,14.593077567913676,0.93,21.772571223021593,13.9,16.378480342613678,287.9598129496404,2.21
1940-02-01,12.22,0.626667,14.566337271857147,0.96,22.31437714285715,14,16.216119847731058,284.04342571428583,2.1883333333333335
1940-03-01,12.15,0.63,14.643810000000006,0.99,23.011701428571435,14,16.172906305307897,282.4163357142858,2.166666666666667
1940-04-01,12.27,0.636667,14.798778700428576,1.00667,23.39918129000001,14,16.370988707128788,285.2056328571429,2.145
1940-05-01,10.58,0.643333,14.953724156714292,1.02333,23.786428710000013,14,14.138747694800735,245.9230314285715,2.1233333333333335
1940-06-01,9.67,0.65,15.001539007092205,1.04,24.00246241134753,14.1,12.843765598268812,223.1767418439717,2.1016666666666666
1940-07-01,9.99,0.656667,15.263661557571435,1.05333,24.483752995714298,14,13.369884763210061,232.20898714285724,2.08
1940-08-01,10.2,0.663333,15.418607013857146,1.06667,24.79382986142858,14,13.649399392391638,237.0902571428572,2.0583333333333336
1940-09-01,10.63,0.67,15.573575714285722,1.08,25.1036742857143,14,14.21484259862064,247.08523857142868,2.0366666666666666
1940-10-01,10.73,0.67,15.573575714285722,1.07,24.871232857142868,14,14.32829032310496,249.40965285714296,2.015
1940-11-01,10.98,0.67,15.573575714285722,1.06,24.638791428571437,14,14.636689248763611,255.22068857142867,1.9933333333333334
1940-12-01,10.53,0.67,15.463124822695043,1.05,24.23325531914895,14.1,13.908426122353843,243.0249319148937,1.9716666666666665
1941-01-01,10.55,0.673333,15.540048098865254,1.05333,24.31010935744682,14.1,13.90415826795083,243.48651773049656,1.95
1941-02-01,9.89,0.676667,15.616994454326248,1.05667,24.38719418865249,14.1,13.002943303402452,228.25418581560294,1.9925
1941-03-01,9.95,0.68,15.5833971830986,1.06,24.291766197183108,14.2,12.95571982206333,228.02176760563387,2.035
1941-04-01,9.64,0.683333,15.550269803776228,1.07,24.34945874125875,14.3,12.429370389220786,219.3726937062938,2.0775
1941-05-01,9.43,0.686667,15.517625125416671,1.08,24.40635000000001,14.4,12.037206512481577,213.10359305555562,2.12
1941-06-01,9.76,0.69,15.274722448979597,1.09,24.129634013605454,14.7,12.16430659062844,216.05984217687083,2.1625
1941-07-01,10.26,0.693333,15.348505999591843,1.12333,24.8674695197279,14.7,12.744996277919578,227.12848163265315,2.205
1941-08-01,10.21,0.696667,15.215300792349,1.15667,25.26182805771813,14.9,12.463173720387806,222.98777046979876,2.2474999999999996
1941-09-01,10.24,0.7,15.085602649006628,1.19,25.645524503311268,15.1,12.279729272093077,220.68081589403982,2.29
1941-10-01,9.83,0.703333,14.95929530679739,1.18,25.097597385620922,15.3,11.577814956574077,209.07574771241835,2.3325
1941-11-01,9.37,0.706667,14.932607909480526,1.17,24.72331558441559,15.4,10.911668685916966,197.99783506493512,2.3750000000000004
1941-12-01,8.76,0.71,14.906243870967746,1.16,24.353863225806457,15.5,10.086593309917907,183.9136567741936,2.4175
1942-01-01,8.93,0.703333,14.578166763949051,1.12,23.214532484076447,15.7,10.101686431929252,185.0944420382166,2.46
1942-02-01,8.65,0.696667,14.348606443417728,1.08,22.243762025316464,15.8,9.680255591749367,178.1560569620254,2.4608333333333334
1942-03-01,8.18,0.69,14.033651250000004,1.04,21.15217000000001,16,9.003426617760974,166.36995250000007,2.461666666666667
1942-04-01,7.84,0.68,13.74436273291926,1.02,20.616544099378885,16.1,8.544255707588265,158.4644173913044,2.4625
1942-05-01,7.93,0.67,13.376077300613503,1.0,19.964294478527613,16.3,8.506116259696055,158.31685521472397,2.4633333333333334
1942-06-01,8.33,0.66,13.176434355828226,0.98,19.565008588957063,16.3,8.905456928518058,166.30257300613502,2.4641666666666664
